Date,rsi_1w,macd_pct_1w,ema_cross_1w,atr_pct_1w,ret_1,ret_5,smc_bias_1w,zone_dist_atr,at_zone,high,low,close,label,label_bars
1990-12-31,0.4712594756954171,-0.8071509344277712,-1.0,3.3259921198801305,-0.023765205158643,-0.0037934227212401,-1,0.109588402878227,1,330.75,318.8699951171875,321.0,0,2
1991-01-07,0.4376150917565743,-0.9442995500128242,-1.0,3.3731301249122545,-0.0181385571586396,-0.038948556672433,-1,0.0799394934276227,1,320.9700012207031,310.92999267578125,315.2300109863281,1,2
1991-01-14,0.541480106286909,-0.5685524886643124,-1.0,3.463833995781982,0.0525249672427721,0.0164179501799521,0,0.1520694999464571,1,332.2300109863281,309.3500061035156,332.2300109863281,1,3
1991-01-21,0.5611941019633025,-0.2109012826551417,-1.0,3.3728660321300827,0.0114919601777438,0.0129378201795749,0,0.18438121735582,1,336.9200134277344,327.8299865722656,336.07000732421875,1,2
1991-01-28,0.5952586137713277,0.2275787852309231,-1.0,3.2897635565164887,0.0205566801611816,0.0426698452644149,0,0.8036817066273284,0,344.8999938964844,334.260009765625,343.04998779296875,1,2
1991-02-04,0.6613696750004187,0.9013701742775848,-1.0,3.3231019024181387,0.0464206873462549,0.1128557377693129,0,0.0975578244417648,1,363.4299926757813,342.9599914550781,359.3500061035156,0,5
1991-02-11,0.693488438209329,1.599419275923624,1.0,3.221705566284714,0.0266623649338013,0.1576566598617539,0,0.0605550560930479,1,370.5400085449219,359.32000732421875,369.05999755859375,0,5
1991-02-18,0.6694732029521728,2.0923022899996218,1.0,3.150950898728169,-0.0092826508084042,0.0958490418105775,0,0.358462194318911,1,370.9599914550781,364.2300109863281,365.6499938964844,0,5
1991-02-25,0.6860240975886919,2.514937772761789,1.0,3.04745846499892,0.0130958980681272,0.0974529797009609,1,0.061116684379819,1,370.4700012207031,362.1900024414063,370.4700012207031,0,5
1991-03-04,0.7010101520111961,2.900125929769749,1.0,2.997712906046729,0.0120202432109692,0.0889165427507485,1,0.4599686804352075,1,379.6600036621094,369.0700073242188,374.9500122070313,0,5
