Date,rsi_1w,macd_pct_1w,ema_cross_1w,atr_pct_1w,ret_1,ret_5,smc_bias_1w,zone_dist_atr,at_zone,high,low,close,label,label_bars
1987-06-01,0.5980178826907622,4.199958853452728,1.0,3.5110765737036047,-0.0164776889100224,-0.0007806106351688,1,1.039184759830075,0,189.15499877929688,184.44000244140625,185.6849975585937,0,5
1987-06-08,0.6328657503778244,4.043992776052479,1.0,3.436310468387596,0.0248653429554357,0.0,1,0.3210350602495775,1,191.83999633789065,185.01499938964844,190.3600006103516,0,5
1987-06-15,0.6448516168260687,3.9919051548758735,1.0,3.3323799444113176,0.008838751223136,0.021792626392652,1,0.0640647160157314,1,193.19500732421875,188.634994506836,192.0500030517578,0,5
1987-06-22,0.6318383753604436,3.912531862325712,1.0,3.261610581864672,-0.0051682686187035,0.0505607991941206,1,0.2246616790876992,1,193.3600006103516,189.31500244140625,191.0599975585937,0,5
1987-06-29,0.6226127352192455,3.7747044516311226,1.0,3.149866427159685,-0.0035391931753352,0.0085189434745105,1,0.3460156982840723,1,191.2949981689453,188.3500061035156,190.384994506836,1,5
1987-07-06,0.5995670537074373,3.5746802433090474,1.0,3.1247268383372706,-0.0087043908818662,0.0162922415026667,1,0.6316296147157893,0,191.1699981689453,186.56500244140625,188.7350006103516,1,4
1987-07-13,0.6584070489726116,3.519766980200529,1.0,3.133057555460259,0.0370817564447056,0.0285086549919366,1,0.554870630900168,0,197.30499267578125,188.0599975585937,195.8650054931641,1,4
1987-07-20,0.6193673801423426,3.4732781957373198,1.0,3.152083374215349,-0.0146059918766061,0.0050639118921944,1,0.0928597161479718,1,195.8650054931641,190.4600067138672,193.0249938964844,1,3
1987-07-27,0.6458440868427714,3.434944187195636,1.0,3.063807741678011,0.0170791295343528,0.0273113100452508,1,0.6466318690367087,0,197.1199951171875,191.9949951171875,196.3500061035156,1,2
1987-08-03,0.696333670643674,3.577224635960212,1.0,3.1138982762239467,0.0368967547137222,0.0677472579343083,1,1.776495433734282,0,204.7050018310547,194.09500122070312,203.72999572753903,0,5
1987-08-10,0.7126813984149704,3.801476347688981,1.0,3.0429330774462486,0.0133353219505423,0.0897869707667169,1,2.2291739407127515,0,208.5850067138672,203.1000061035156,206.46499633789065,0,4
1987-08-17,0.7357072230874557,4.049170438264156,1.0,3.021444755552115,0.0197109809357698,0.072416195257781,1,2.847191268936619,0,210.7100067138672,203.3099975585937,210.5749969482422,0,2
1987-08-24,0.7099174724941403,4.224388469289421,1.0,2.944811856699659,-0.008249513834551,0.0787726732998361,1,2.6641867394610945,0,212.1649932861328,208.7749938964844,208.84500122070312,0,2
1987-08-31,0.642799394905648,4.200721242042517,1.0,3.0469400777457376,-0.023178299591378,0.0385152441741052,1,1.86567441573376,0,210.77999877929688,203.6849975585937,204.0599975585937,0,1
1987-09-07,0.6594996842705808,4.10048817020348,1.0,3.1254820634884117,0.0112324159204408,0.0128509053808238,1,2.1558467764277505,0,206.8950042724609,197.4250030517578,206.3650054931641,0,2
1987-09-14,0.598214682133537,3.919777508249936,1.0,3.194981857705374,-0.0229889662483451,-0.0234733828180635,1,1.4301273042684697,0,207.07000732421875,200.7100067138672,201.6750030517578,0,4
1987-09-21,0.6256899223929697,3.731238834181908,1.0,3.266642855406152,0.0169133182859697,-0.0262710454678636,1,1.888700169499188,0,206.1750030517578,196.134994506836,205.1150054931641,0,3
1987-09-28,0.6746536582331012,3.73780591296705,1.0,3.220838223494827,0.0336991990388497,0.0156776674055372,1,2.880936225284445,0,212.22999572753903,203.6750030517578,212.1450042724609,0,1
1987-10-05,0.5650478856520019,3.5973795143171547,1.0,3.55324261478447,-0.0467030092655802,-0.0078470422686649,1,1.390726821621701,0,214.02999877929688,202.13999938964844,202.46499633789065,0,1
1987-10-12,0.4195905437226112,2.817564822447296,1.0,4.404652419941312,-0.0995246755973306,-0.1186041337864365,1,0.7153426207760994,0,202.46499633789065,182.96499633789065,183.28500366210932,0,1
1987-10-19,0.2711761209133881,0.2918190618260358,1.0,7.164954493642489,-0.2314162437865849,-0.3270314113246764,0,0.4294915065971084,1,183.3000030517578,142.3800048828125,145.4199981689453,0,1
1987-10-26,0.3037461747794472,-1.9477966856212552,1.0,7.6778736471799185,0.0314758060828266,-0.3124689235278195,0,0.215669617706567,1,152.11000061035156,126.25,150.07000732421875,0,3
1987-11-02,0.3081141544726485,-3.626036556255837,1.0,7.590751270528317,0.0040564335028232,-0.342111689063846,0,0.1639309367978257,1,154.1199951171875,143.77999877929688,150.67999267578125,0,2
1987-11-09,0.2990711088412918,-5.143470619971041,1.0,7.559535923310268,-0.0182839759968045,-0.3136926557950703,0,0.4117362795290281,1,151.02000427246094,143.1300048828125,147.9499969482422,0,3
1987-11-16,0.2763098409809056,-6.938617052106865,1.0,8.029219447329021,-0.0492853181687804,-0.2634532983665201,-1,0.0097277219434343,1,150.625,137.7100067138672,140.8350067138672,0,2
1987-11-23,0.2967251563922059,-7.78045828385498,-1.0,7.627836190712173,0.0177350015324062,-0.0143020530475288,0,0.2203945052602053,1,145.86000061035156,139.77499389648438,143.35499572753906,0,1
1987-11-30,0.2567362833607933,-10.07377743531472,-1.0,8.545224906727933,-0.0944490419139327,-0.1402269010442882,-1,0.255249455912417,1,143.35499572753906,129.46499633789062,130.43499755859375,1,2
1987-12-07,0.3276214859278842,-9.867940858011773,-1.0,7.965472529355222,0.0694809337980775,-0.0748024007490339,-1,0.0776672629697111,1,141.4600067138672,130.43499755859375,139.82000732421875,1,4
1987-12-14,0.4220245298953295,-8.378142490943613,-1.0,7.376430792480912,0.1014226358440506,0.0449042110918211,-1,0.1918587962214093,1,154.83999633789062,139.82000732421875,154.7449951171875,0,5
1987-12-21,0.4414886001101838,-7.516687557940156,-1.0,6.939006690016779,0.021986649405477,0.1161761786660786,-1,0.5129159131022295,0,158.4199981689453,153.13999938964844,158.18499755859375,0,5
1987-12-28,0.4326622805976987,-7.083069962331774,-1.0,6.815043329296184,-0.0123079301000519,0.0861332470336204,-1,0.3469977479577114,1,158.18499755859375,151.8000030517578,156.25,0,5
1988-01-04,0.4446801871453168,-6.410591280434915,-1.0,6.832460842181029,0.0123712069536701,0.1929534959012233,-1,0.5218074887981882,0,169.13999938964844,156.25,158.19500732421875,0,5
1988-01-11,0.4550974656229669,-5.7375826614423895,-1.0,6.692228270788675,0.0102509519882385,0.1337235140913844,-1,0.4426949708124885,1,161.375,152.14500427246094,159.8249969482422,0,5
1988-01-18,0.4262029870705342,-5.662968243812972,-1.0,6.818979385256398,-0.0348243309044251,-0.0025234526570914,-1,0.1710145940592922,1,159.8800048828125,151.57000732421875,154.35499572753906,0,5
1988-01-25,0.4585223259119309,-4.979842885269014,-1.0,6.356916788763857,0.0304663922525216,0.0059562901899532,-1,0.5367853333972428,0,159.14500427246094,154.35499572753906,159.1300048828125,0,5
1988-02-01,0.4521184356273208,-4.609206787753346,-1.0,6.139331439412448,-0.007031547539511,0.0112326727504941,-1,0.5628255222212993,0,160.40499877929688,156.09500122070312,158.01499938964844,1,4
1988-02-08,0.4926350464258036,-3.797623399234343,-1.0,5.852007908148514,0.0367800315372148,0.0356414973340388,-1,0.0651483520342759,1,164.86000061035156,156.6649932861328,163.93499755859375,0,5
1988-02-15,0.5131982705744886,-3.037914065394866,-1.0,5.521273692836818,0.0189728022271173,0.0443633475729177,-1,0.2238565630905708,1,167.77999877929688,163.35000610351562,167.0749969482422,0,5
